Class	Order	Family	Genus	species	Genus_species	Gaspar_code	Size_cm	Geo_range	Diet_level	Home_range	Activity	Level_water	Schooling
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	nitida	chromis_nitida	9225	7	4	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	notata	chromis_notata	12425	17	11	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	opercularis	chromis_opercularis	12427	16	32	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	ovalis	chromis_ovalis	7818	15	2	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	ovatiformes	chromis_ovatiformes	382	10	10	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	pamae	chromis_pamae	26693	10,38	5	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	pembae	chromis_pembae	12429	13	15	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	planesi	chromis_planesi	62017	10,18	1	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	punctipinnis	chromis_punctipinnis	2721	25		PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	randalli	chromis_randalli	9226	13	1	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	retrofasciata	chromis_retrofasciata	5676	4	30	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	sanctaehelenae	chromis_sanctaehelenae	12430	13	1	PK	Mob	Day	High	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	scotochiloptera	chromis_scotochiloptera	12431	16	12	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	scotti	chromis_scotti	3647	10	9	PK	Sed	Day	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	struhsakeri	chromis_struhsakeri	9227	13	1	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	ternatensis	chromis_ternatensis	5677	10	77	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	trialpha	chromis_trialpha	12432	6	3	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	vanderbilti	chromis_vanderbilti	5678	4,5	52	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	verater	chromis_verater	7819	16	3	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	viridis	chromis_viridis	5679	8	90	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	weberi	chromis_weberi	5680	13,5	81	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	xanthochira	chromis_xanthochira	5681	14	30	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	xanthura	chromis_xanthura	5682	15	63	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	xouthos	chromis_xouthos	63874	9,23	6	PK	Sed	Day	Low	LargeG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chromis	xutha	chromis_xutha	12437	7	13	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	gobiidae	chromogobius	britoi	chromogobius_britoi	58692	3,369999886	2	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	albata	chrysiptera_albata	61071	2,78	1	PK	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	annulata	chrysiptera_annulata	12438	8	19	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	biocellata	chrysiptera_biocellata	5693	12,5	67	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	brownriggii	chrysiptera_brownriggii	5697	8	82	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	caeruleolineata	chrysiptera_caeruleolineata	5694	6	24	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	cyanea	chrysiptera_cyanea	5695	8,5	35	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	cymatilis	chrysiptera_cymatilis	60765	3,62	4	PK	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	flavipinnis	chrysiptera_flavipinnis	11966	8	9	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	galba	chrysiptera_galba	12439	7	6	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	glauca	chrysiptera_glauca	5696	10	77	OM	Sed	Day	Bottom	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	hemicyanea	chrysiptera_hemicyanea	6919	7	12	PK	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	kuiteri	chrysiptera_kuiteri	61078	7,5	4	PK	Sed	Day	Bottom	Pair
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	nahackyi	chrysiptera_nahackyi	m-1450-g	7		OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	niger	chrysiptera_niger	11968	7	5	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	notialis	chrysiptera_notialis	12447	9	5	PK	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	oxycephala	chrysiptera_oxycephala	5698	9	14	PK	Sed	Day	Bottom	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	parasema	chrysiptera_parasema	12448	7	13	PK	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	rapanui	chrysiptera_rapanui	11969	5,5	4	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	rex	chrysiptera_rex	5699	7	30	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	rollandi	chrysiptera_rollandi	5486	7,5	34	PK	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	sheila	chrysiptera_sheila	27004	10,3	4	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	sinclairi	chrysiptera_sinclairi	12449	5	7	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	springeri	chrysiptera_springeri	12450	5,5	13	OM	Sed	Day	Bottom	MedG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	starcki	chrysiptera_starcki	6601	7	17	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	talboti	chrysiptera_talboti	5700	6	32	PK	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	taupou	chrysiptera_taupou	12451	8	15	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	traceyi	chrysiptera_traceyi	5701	4,5	12	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	tricincta	chrysiptera_tricincta	6602	6	15	OM	Sed	Day	Bottom	Pair
actinopterygii_(ray-finned_fishes)	perciformes	pomacentridae	chrysiptera	unimaculata	chrysiptera_unimaculata	5702	10	52	OM	Sed	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	sparidae	chrysoblephus	anglicus	chrysoblephus_anglicus	5528	100	4	IM	VMob	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	sparidae	chrysoblephus	laticeps	chrysoblephus_laticeps	5529	50	5	IM	VMob	Day	Bottom	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	balteatus	cirrhilabrus_balteatus	25760	10	3	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	bathyphilus	cirrhilabrus_bathyphilus	59880	7,6	3	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	beauperryi	cirrhilabrus_beauperryi	64182	8,51	3	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	bruguieri	cirrhilabrus_bruguieri	m-10253-g	15	1	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	claire	cirrhilabrus_claire	59481	8,4	1	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	condei	cirrhilabrus_condei	54179	8	13	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	cyanopleura	cirrhilabrus_cyanopleura	5106	15	32	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	earlei	cirrhilabrus_earlei	59510	6,91	4	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	exquisitus	cirrhilabrus_exquisitus	5614	12	60	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	flavidorsalis	cirrhilabrus_flavidorsalis	46517	6,5	9	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	johnsoni	cirrhilabrus_johnsoni	25762	6	3	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	jordani	cirrhilabrus_jordani	7768	10	3	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	katherinae	cirrhilabrus_katherinae	7582	7,1	10	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	laboutei	cirrhilabrus_laboutei	13023	12	7	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	lanceolatus	cirrhilabrus_lanceolatus	7583	8,8	4	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	lineatus	cirrhilabrus_lineatus	13027	12	4	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	lubbocki	cirrhilabrus_lubbocki	13041	8	12	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	lunatus	cirrhilabrus_lunatus	4296	8,49	6	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	luteovittatus	cirrhilabrus_luteovittatus	17451	12	6	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	marjorie	cirrhilabrus_marjorie	61859	5,79	1	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	punctatus	cirrhilabrus_punctatus	13028	13	19	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	pylei	cirrhilabrus_pylei	54185	9	6	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	rhomboidalis	cirrhilabrus_rhomboidalis	25763	8,5	8	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	roseafascia	cirrhilabrus_roseafascia	25026	9,9	6	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	rubrimarginatus	cirrhilabrus_rubrimarginatus	7586	12,2	16	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	rubripinnis	cirrhilabrus_rubripinnis	13042	9,1	5	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	rubrisquamis	cirrhilabrus_rubrisquamis	25030	7,2	3	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	rubriventralis	cirrhilabrus_rubriventralis	12781	7,5	9	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	sanguineus	cirrhilabrus_sanguineus	58168	6,7	1	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	scottorum	cirrhilabrus_scottorum	12728	13	14	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	solorensis	cirrhilabrus_solorensis	60815	11	10	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	temminckii	cirrhilabrus_temminckii	5484	9,9	17	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	tonozukai	cirrhilabrus_tonozukai	59640	7,5	6	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	walindi	cirrhilabrus_walindi	54193	7	4	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	cirrhilabrus	walshi	cirrhilabrus_walshi	59511	6,28	1	PK	Sed	Day	Low	MedG
actinopterygii_(ray-finned_fishes)	anguilliformes	ophichthidae	cirrhimuraena	cheilopogon	cirrhimuraena_cheilopogon	27399	45,2	4	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	ophichthidae	cirrhimuraena	chinensis	cirrhimuraena_chinensis	27405	54,8	9	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	ophichthidae	cirrhimuraena	playfairii	cirrhimuraena_playfairii	8052	39	11	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	ophichthidae	cirrhimuraena	tapeinoptera	cirrhimuraena_tapeinoptera	53871	45,2	5	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cirrhitidae	cirrhitichthys	aprinus	cirrhitichthys_aprinus	6604	12,5	47	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cirrhitidae	cirrhitichthys	calliurus	cirrhitichthys_calliurus	46372	12	7	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cirrhitidae	cirrhitichthys	falco	cirrhitichthys_falco	5445	7	47	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cirrhitidae	cirrhitichthys	guichenoti	cirrhitichthys_guichenoti	25806	12	4	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cirrhitidae	cirrhitichthys	oxycephalus	cirrhitichthys_oxycephalus	5830	10	98	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cirrhitidae	cirrhitops	fasciatus	cirrhitops_fasciatus	7792	12,7	6	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cirrhitidae	cirrhitops	hubbardi	cirrhitops_hubbardi	12693	7,5	15	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cirrhitidae	cirrhitops	mascarenensis	cirrhitops_mascarenensis	65220	7,5		IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cirrhitidae	cirrhitus	albopunctatus	cirrhitus_albopunctatus	60601	12	1	FC	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cirrhitidae	cirrhitus	atlanticus	cirrhitus_atlanticus	22480	16	1	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cirrhitidae	cirrhitus	pinnulatus	cirrhitus_pinnulatus	5831	30	93	FC	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	cirrhitidae	cirrhitus	rivulatus	cirrhitus_rivulatus	6408	60	18	IM	Mob	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	ophichthidae	cirricaecula	johnsoni	cirricaecula_johnsoni	17393	40	1	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	alboapicalis	cirripectes_alboapicalis	4385	12,3	15	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	auritus	cirripectes_auritus	4386	9	20	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	castaneus	cirripectes_castaneus	4387	12,5	74	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	chelomatus	cirripectes_chelomatus	4388	12	11	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	filamentosus	cirripectes_filamentosus	4389	9	49	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	fuscoguttatus	cirripectes_fuscoguttatus	4390	15	22	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	gilberti	cirripectes_gilberti	4391	9,3	21	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	imitator	cirripectes_imitator	4356	12	7	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	jenningsi	cirripectes_jenningsi	4394	7,6	5	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	obscurus	cirripectes_obscurus	4396	20	2	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	perustus	cirripectes_perustus	4397	12	29	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	polyzona	cirripectes_polyzona	4398	13	74	OM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	quagga	cirripectes_quagga	4399	10	52	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	randalli	cirripectes_randalli	4400	10,7	3	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	springeri	cirripectes_springeri	4401	10	12	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	stigmaticus	cirripectes_stigmaticus	4402	13	58	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	vanderbilti	cirripectes_vanderbilti	4403	10	3	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirripectes	variolosus	cirripectes_variolosus	4404	10	39	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	blenniidae	cirrisalarias	bunares	cirrisalarias_bunares	53820	2,4	10	HD	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	pleuronectiformes	paralichthyidae	citharichthys	darwini	citharichthys_darwini	66799	6	1	IM	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	microdesmidae	clarkichthys	bilineatus	clarkichthys_bilineatus	59622	6,199999809	12	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	beryciformes	monocentridae	cleidopus	gloriamaris	cleidopus_gloriamaris	8210	22	14	IM	Mob	Night	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	clepticus	africanus	clepticus_africanus	60808	35	3	PK	Mob	Day	High	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	clepticus	brasiliensis	clepticus_brasiliensis	60809	35	13	PK	Mob	Day	High	MedG
actinopterygii_(ray-finned_fishes)	perciformes	labridae	clepticus	parrae	clepticus_parrae	3656	30	16	PK	Mob	Day	High	MedG
actinopterygii_(ray-finned_fishes)	scorpaeniformes	tetrarogidae	coccotropsis	gymnoderma	coccotropsis_gymnoderma	10724	4	3	IM	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	scorpaeniformes	platycephalidae	cociella	crocodila	cociella_crocodila	7895	50		FC	VMob	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	scorpaeniformes	platycephalidae	cociella	punctata	cociella_punctata	15197	35	38	FC	VMob	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	scorpaeniformes	aploactinidae	cocotropus	larvatus	cocotropus_larvatus	56826	7,06	9	IM	Sed	Both	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	conger	cinereus	conger_cinereus	6654	130	93	FC	Mob	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	conger	conger	conger_conger	301	300	11	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	conger	japonicus	conger_japonicus	23284	140	7	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	conger	oligoporus	conger_oligoporus	58537	23,7	4	FC	Mob	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	conger	orbignianus	conger_orbignianus	299	112	5	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	conger	sthelenae	conger_sthelenae	sth_0429	100	1	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	conger	triporiceps	conger_triporiceps	1017	100	13	FC	Sed	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	conger	verreauxi	conger_verreauxi	13131	200	5	FC	Mob	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	anguilliformes	congridae	conger	wilsoni	conger_wilsoni	7675	150	16	FC	Mob	Night	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	pseudochromidae	congrogadus	subducens	congrogadus_subducens	4419	45	31	FC	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	gobiesociformes	gobiesocidae	conidens	laticephalus	conidens_laticephalus	24995	4	4	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	gobiesociformes	gobiesocidae	conidens	samoensis	conidens_samoensis	55713	4,9	5	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	priacanthidae	cookeolus	japonicus	cookeolus_japonicus	3517	68	100	IM	Mob	Night	Low	SmallG
actinopterygii_(ray-finned_fishes)	perciformes	chaetodontidae	coradion	altivelis	coradion_altivelis	11250	18	36	IM	Sed	Day	Bottom	Sol
actinopterygii_(ray-finned_fishes)	perciformes	chaetodontidae	coradion	chrysozonus	coradion_chrysozonus	5583	15	34	IM	Sed	Day	Bottom	Pair
actinopterygii_(ray-finned_fishes)	perciformes	chaetodontidae	coradion	melanopus	coradion_melanopus	10287	15	11	IM	Sed	Day	Bottom	Pair
actinopterygii_(ray-finned_fishes)	perciformes	chaenopsidae	coralliozetus	boehlkei	coralliozetus_boehlkei	54348	3,1	8	PK	Sed	Day	Bottom	Sol
